Time (s) A1,Force (N) A1,Time (s) A2,Force (N) A2,Time (s) A3,Force (N) A3,Time (s) B1,Force (N) B1,Time (s) B2,Force (N) B2,Time (s) B3,Force (N) B3,Time (s) Control 1,Force (N) Control 1,Time (s) Control 2,Force (N) Control 2,Time (s) Control 3,Force (N) Control 3
5.84,0.31,,,5.84,0.32,,,5.84,0.01,,,,,5.84,0.01,5.84,0.0
5.842,0.31,,,5.842,0.31,,,5.842,0.0,,,,,5.842,-0.02,5.842,0.0
5.844,0.31,,,5.844,0.29,,,5.844,0.02,,,,,5.844,0.0,5.844,0.0
5.846,0.31,,,5.846,0.29,,,5.846,0.02,,,,,5.846,0.0,5.846,-0.01
5.848,0.32,,,5.848,0.29,,,5.848,0.0,,,,,5.848,-0.01,5.848,0.0
5.85,0.31,,,5.85,0.28,,,5.85,0.02,,,,,5.85,0.04,5.85,0.0
5.852,0.31,,,5.852,0.29,,,5.852,0.01,,,,,5.852,-0.02,5.852,0.01
5.854,0.31,,,5.854,0.27,,,5.854,0.0,,,,,5.854,-0.04,5.854,0.0
5.856,0.32,,,5.856,0.27,,,5.856,0.02,,,,,5.856,0.03,5.856,0.0
5.858,0.33,,,5.858,0.27,,,5.858,0.01,,,,,5.858,0.0,5.858,-0.01
5.86,0.32,,,5.86,0.26,,,5.86,0.01,,,,,5.86,0.01,5.86,-0.01
5.862,0.32,,,5.862,0.26,,,5.862,0.01,,,,,5.862,-0.01,5.862,0.0
5.864,0.32,,,5.864,0.26,,,5.864,0.01,,,,,5.864,-0.02,5.864,0.01
5.866,0.32,,,5.866,0.26,,,5.866,0.01,,,,,5.866,0.04,5.866,-0.01
5.868,0.32,,,5.868,0.25,,,5.868,0.01,,,,,5.868,0.01,5.868,0.0
5.87,0.31,,,5.87,0.26,,,5.87,0.02,,,,,5.87,-0.01,5.87,0.0
5.872,0.31,,,5.872,0.26,,,5.872,-0.01,,,,,5.872,0.01,5.872,0.0
5.874,0.31,,,5.874,0.26,,,5.874,0.0,,,,,5.874,0.02,5.874,-0.01
5.876,0.31,,,5.876,0.26,,,5.876,0.03,,,,,5.876,0.01,5.876,0.01
5.878,0.31,,,5.878,0.27,,,5.878,-0.02,,,,,5.878,-0.01,5.878,0.0
5.88,0.31,,,5.88,0.26,,,5.88,0.01,,,,,5.88,0.0,5.88,0.0
5.882,0.31,,,5.882,0.26,,,5.882,0.0,,,,,5.882,0.0,5.882,0.0
5.884,0.31,,,5.884,0.27,,,5.884,0.0,,,,,5.884,0.02,5.884,-0.01
5.886,0.31,,,5.886,0.26,,,5.886,0.03,,,,,5.886,0.0,5.886,0.0
5.888,0.3,,,5.888,0.26,,,5.888,0.0,,,,,5.888,-0.02,5.888,0.0
5.89,0.3,,,5.89,0.27,,,5.89,0.03,,,,,5.89,0.0,5.89,-0.01
5.892,0.31,,,5.892,0.27,,,5.892,0.01,,,,,5.892,0.0,5.892,0.01
5.894,0.3,,,5.894,0.27,,,5.894,0.0,,,,,5.894,0.0,5.894,0.0
5.896,0.3,,,5.896,0.28,,,5.896,0.02,,,,,5.896,-0.02,5.896,-0.01
5.898,0.31,,,5.898,0.28,,,5.898,0.0,,,,,5.898,0.0,5.898,0.0
5.9,0.3,,,5.9,0.28,,,5.9,0.02,,,,,5.9,0.01,5.9,-0.01
5.902,0.3,,,5.902,0.29,,,5.902,0.01,,,,,5.902,-0.01,5.902,-0.01
5.904,0.31,,,5.904,0.29,,,5.904,0.0,,,,,5.904,0.01,5.904,-0.02
5.906,0.3,,,5.906,0.29,,,5.906,0.02,,,,,5.906,0.01,5.906,-0.01
5.908,0.3,,,5.908,0.3,,,5.908,0.01,,,,,5.908,0.01,5.908,-0.01
5.91,0.3,,,5.91,0.29,,,5.91,0.01,,,,,5.91,0.0,5.91,0.0
5.912,0.31,,,5.912,0.29,,,5.912,0.0,,,,,5.912,-0.01,5.912,-0.01
5.914,0.3,,,5.914,0.3,,,5.914,0.0,,,,,5.914,0.01,5.914,0.0
5.916,0.3,,,5.916,0.3,,,5.916,0.01,,,,,5.916,0.01,5.916,-0.01
5.918,0.3,,,5.918,0.31,,,5.918,0.01,,,,,5.918,0.02,5.918,-0.01
5.92,0.31,,,5.92,0.31,,,5.92,0.01,,,,,5.92,0.0,5.92,-0.01
5.922,0.31,,,5.922,0.31,,,5.922,0.01,,,,,5.922,0.02,5.922,-0.01
5.924,0.31,,,5.924,0.31,,,5.924,0.01,,,,,5.924,0.03,5.924,-0.01
5.926,0.3,,,5.926,0.31,,,5.926,0.02,,,,,5.926,0.0,5.926,-0.01
5.928,0.29,,,5.928,0.3,,,5.928,0.0,,,,,5.928,0.0,5.928,-0.01
5.93,0.3,,,5.93,0.31,,,5.93,0.01,,,,,5.93,0.0,5.93,-0.01
5.932,0.31,,,5.932,0.3,,,5.932,0.01,,,,,5.932,0.03,5.932,-0.01
5.934,0.3,,,5.934,0.3,,,5.934,-0.01,,,,,5.934,0.01,5.934,-0.01
5.936,0.3,,,5.936,0.3,,,5.936,0.01,,,,,5.936,-0.01,5.936,-0.01
5.938,0.29,,,5.938,0.3,,,5.938,0.01,,,,,5.938,0.0,5.938,-0.01
5.94,0.3,,,5.94,0.29,,,5.94,0.01,,,,,5.94,0.01,5.94,-0.01
5.942,0.29,,,5.942,0.29,,,5.942,0.0,,,,,5.942,0.01,5.942,-0.01
5.944,0.29,,,5.944,0.29,,,5.944,0.0,,,,,5.944,0.0,5.944,-0.02
5.946,0.3,,,5.946,0.29,,,5.946,0.0,,,,,5.946,0.0,5.946,-0.01
5.948,0.29,,,5.948,0.29,,,5.948,0.0,,,,,5.948,0.0,5.948,-0.02
5.95,0.3,,,5.95,0.3,,,5.95,0.0,,,,,5.95,0.02,5.95,-0.02
5.952,0.3,,,5.952,0.29,,,5.952,0.0,,,,,5.952,0.01,5.952,-0.01
5.954,0.29,,,5.954,0.28,,,5.954,0.0,,,,,5.954,-0.01,5.954,0.0
5.956,0.3,,,5.956,0.29,,,5.956,0.01,,,,,5.956,0.0,5.956,-0.02
5.958,0.3,,,5.958,0.29,,,5.958,0.01,,,,,5.958,0.0,5.958,-0.01
5.96,0.29,,,5.96,0.29,,,5.96,0.0,,,,,5.96,-0.01,5.96,-0.01
5.962,0.31,,,5.962,0.28,,,5.962,0.02,,,,,5.962,0.0,5.962,-0.02
5.964,0.31,,,5.964,0.29,,,5.964,0.0,,,,,5.964,0.02,5.964,-0.01
5.966,0.31,,,5.966,0.28,,,5.966,0.01,,,,,5.966,0.0,5.966,-0.02
5.968,0.31,,,5.968,0.29,,,5.968,0.0,,,,,5.968,0.0,5.968,-0.02
5.97,0.31,,,5.97,0.29,,,5.97,-0.01,,,,,5.97,0.0,5.97,-0.02
5.972,0.31,,,5.972,0.29,,,5.972,0.02,,,,,5.972,-0.01,5.972,-0.03
5.974,0.31,,,5.974,0.29,,,5.974,0.0,,,,,5.974,0.0,5.974,-0.02
5.976,0.31,,,5.976,0.29,,,5.976,0.02,,,,,5.976,0.01,5.976,-0.01
5.978,0.31,,,5.978,0.29,,,5.978,0.0,,,,,5.978,-0.01,5.978,-0.01
5.98,0.31,,,5.98,0.29,,,5.98,0.0,,,,,5.98,0.0,5.98,-0.01
5.982,0.31,,,5.982,0.3,,,5.982,0.01,,,,,5.982,0.0,5.982,0.0
5.984,0.3,,,5.984,0.29,,,5.984,0.0,,,,,5.984,-0.01,5.984,0.0
5.986,0.3,,,5.986,0.29,,,5.986,0.01,,,,,5.986,-0.02,5.986,0.0
5.988,0.3,,,5.988,0.29,,,5.988,0.02,,,,,5.988,0.0,5.988,-0.01
5.99,0.3,,,5.99,0.29,,,5.99,0.0,,,,,5.99,0.01,5.99,-0.01
5.992,0.31,,,5.992,0.29,,,5.992,0.01,,,,,5.992,0.01,5.992,0.0
5.994,0.3,,,5.994,0.29,,,5.994,0.02,,,,,5.994,-0.01,5.994,-0.01
5.996,0.3,,,5.996,0.29,,,5.996,0.02,,,,,5.996,0.0,5.996,-0.01
5.998,0.3,,,5.998,0.29,,,5.998,0.02,,,,,5.998,0.01,5.998,0.0
6.0,0.3,,,6.0,0.29,,,6.0,0.02,,,,,6.0,0.01,6.0,-0.01
6.002,0.29,,,6.002,0.29,,,6.002,0.02,,,,,6.002,0.0,6.002,-0.01
6.004,0.29,,,6.004,0.29,,,6.004,0.02,,,,,6.004,-0.01,6.004,0.0
6.006,0.29,,,6.006,0.29,,,6.006,0.01,,,,,6.006,0.0,6.006,-0.01
6.008,0.29,,,6.008,0.29,,,6.008,0.03,,,,,6.008,0.01,6.008,0.0
6.01,0.3,,,6.01,0.3,,,6.01,0.02,,,,,6.01,0.01,6.01,0.0
6.012,0.3,,,6.012,0.3,,,6.012,0.01,,,,,6.012,-0.01,6.012,0.0
6.014,0.31,,,6.014,0.3,,,6.014,0.02,,,,,6.014,0.0,6.014,0.0
6.016,0.29,,,6.016,0.29,,,6.016,0.01,,,,,6.016,0.01,6.016,0.0
6.018,0.29,,,6.018,0.3,,,6.018,0.02,,,,,6.018,0.0,6.018,0.0
6.02,0.29,,,6.02,0.3,,,6.02,0.01,,,,,6.02,0.0,6.02,0.0
6.022,0.29,,,6.022,0.29,,,6.022,0.0,,,,,6.022,0.01,6.022,0.0
6.024,0.29,,,6.024,0.3,,,6.024,0.0,,,,,6.024,0.01,6.024,0.0
6.026,0.29,,,6.026,0.29,,,6.026,0.02,,,,,6.026,0.0,6.026,0.0
6.028,0.3,,,6.028,0.29,,,6.028,0.0,,,,,6.028,0.01,6.028,-0.01
6.03,0.3,,,6.03,0.29,,,6.03,0.0,,,,,6.03,0.0,6.03,-0.01
6.032,0.3,,,6.032,0.29,,,6.032,0.0,,,,,6.032,0.01,6.032,-0.01
6.034,0.3,,,6.034,0.3,,,6.034,0.01,,,,,6.034,0.01,6.034,-0.02
6.036,0.3,,,6.036,0.29,,,6.036,0.02,,,,,6.036,0.02,6.036,0.0
6.038,0.3,,,6.038,0.29,,,6.038,0.01,,,,,6.038,0.01,6.038,0.0
6.04,0.3,,,6.04,0.3,,,6.04,0.02,,,,,6.04,0.02,6.04,-0.01
6.042,0.3,,,6.042,0.29,,,6.042,0.01,,,,,6.042,0.0,6.042,-0.01
6.044,0.29,,,6.044,0.29,,,6.044,0.0,,,,,6.044,0.0,6.044,-0.02
6.046,0.31,,,6.046,0.29,,,6.046,0.01,,,,,6.046,0.0,6.046,-0.01
6.048,0.3,,,6.048,0.3,,,6.048,0.01,,,,,6.048,0.0,6.048,-0.01
6.05,0.31,,,6.05,0.29,,,6.05,0.01,,,,,6.05,0.01,6.05,0.0
6.052,0.31,,,6.052,0.29,,,6.052,0.0,,,,,6.052,0.0,6.052,-0.01
6.054,0.31,,,6.054,0.29,,,6.054,0.01,,,,,6.054,0.01,6.054,-0.01
6.056,0.3,,,6.056,0.29,,,6.056,0.0,,,,,6.056,0.02,6.056,-0.01
6.058,0.3,,,6.058,0.29,,,6.058,0.02,,,,,6.058,0.01,6.058,0.0
6.06,0.29,,,6.06,0.29,,,6.06,0.01,,,,,6.06,0.01,6.06,-0.01
6.062,0.29,,,6.062,0.29,,,6.062,0.01,,,,,6.062,0.01,6.062,-0.02
6.064,0.29,,,6.064,0.29,,,6.064,0.01,,,,,6.064,0.01,6.064,-0.02
6.066,0.29,,,6.066,0.29,,,6.066,0.0,,,,,6.066,0.0,6.066,-0.02
6.068,0.29,,,6.068,0.29,,,6.068,0.02,,,,,6.068,0.0,6.068,-0.01
6.07,0.29,,,6.07,0.29,,,6.07,0.02,,,,,6.07,0.0,6.07,-0.01
6.072,0.29,,,6.072,0.29,,,6.072,0.0,,,,,6.072,0.0,6.072,-0.02
6.074,0.3,,,6.074,0.28,,,6.074,0.03,,,,,6.074,0.0,6.074,-0.01
6.076,0.29,,,6.076,0.28,,,6.076,0.0,,,,,6.076,-0.01,6.076,-0.01
6.078,0.3,,,6.078,0.27,,,6.078,0.01,,,,,6.078,0.0,6.078,-0.01
6.08,0.29,,,6.08,0.28,,,6.08,0.02,,,,,6.08,0.0,6.08,0.0
6.082,0.29,,,6.082,0.29,,,6.082,0.01,,,,,6.082,0.0,6.082,0.0
6.084,0.29,,,6.084,0.28,,,6.084,0.03,,,,,6.084,-0.01,6.084,-0.02
6.086,0.29,,,6.086,0.29,,,6.086,0.01,,,,,6.086,0.0,6.086,-0.02
6.088,0.3,,,6.088,0.29,,,6.088,0.01,,,,,6.088,0.0,6.088,-0.02
6.09,0.3,,,6.09,0.3,,,6.09,0.02,,,,,6.09,-0.01,6.09,-0.02
6.092,0.29,,,6.092,0.3,,,6.092,0.0,,,,,6.092,0.0,6.092,-0.01
6.094,0.29,,,6.094,0.3,,,6.094,0.02,,,,,6.094,0.0,6.094,-0.01
6.096,0.29,,,6.096,0.3,,,6.096,0.0,,,,,6.096,0.0,6.096,0.0
6.098,0.3,,,6.098,0.3,,,6.098,0.0,,,,,6.098,0.01,6.098,0.0
6.1,0.29,,,6.1,0.29,,,6.1,0.01,,,,,6.1,0.0,6.1,0.0
6.102,0.3,,,6.102,0.29,,,6.102,-0.01,,,,,6.102,0.0,6.102,0.0
6.104,0.3,,,6.104,0.29,,,6.104,0.02,,,,,6.104,0.0,6.104,-0.01
6.106,0.3,,,6.106,0.29,,,6.106,0.0,,,,,6.106,0.0,6.106,0.0
6.108,0.29,,,6.108,0.29,,,6.108,0.0,,,,,6.108,0.0,6.108,-0.02
6.11,0.29,,,6.11,0.29,,,6.11,0.02,,,,,6.11,0.0,6.11,-0.01
6.112,0.3,,,6.112,0.29,,,6.112,-0.01,,,,,6.112,0.0,6.112,0.0
6.114,0.3,,,6.114,0.29,,,6.114,0.01,,,,,6.114,0.0,6.114,-0.01
6.116,0.3,,,6.116,0.29,,,6.116,0.0,,,,,6.116,0.0,6.116,0.0
6.118,0.29,,,6.118,0.29,,,6.118,0.01,,,,,6.118,-0.02,6.118,0.0
6.12,0.3,,,6.12,0.29,,,6.12,0.02,,,,,6.12,-0.01,6.12,0.0
6.122,0.29,,,6.122,0.29,,,6.122,0.0,,,,,6.122,-0.01,6.122,0.0
6.124,0.3,,,6.124,0.29,,,6.124,0.01,,,,,6.124,-0.01,6.124,-0.01
6.126,0.3,,,6.126,0.29,,,6.126,0.01,,,,,6.126,-0.01,6.126,-0.01
6.128,0.31,,,6.128,0.29,,,6.128,0.0,,,,,6.128,0.0,6.128,-0.01
6.13,0.31,,,6.13,0.29,,,6.13,0.02,,,,,6.13,0.0,6.13,-0.01
6.132,0.31,,,6.132,0.29,,,6.132,-0.01,,,,,6.132,0.0,6.132,0.0
6.134,0.31,,,6.134,0.29,,,6.134,0.03,,,,,6.134,0.0,6.134,0.0
6.136,0.3,,,6.136,0.29,,,6.136,0.01,,,,,6.136,0.0,6.136,0.0
6.138,0.31,,,6.138,0.29,,,6.138,-0.01,,,,,6.138,-0.01,6.138,-0.01
6.14,0.31,,,6.14,0.29,,,6.14,0.02,,,,,6.14,0.0,6.14,0.0
6.142,0.3,,,6.142,0.29,,,6.142,-0.01,,,,,6.142,-0.01,6.142,0.0
6.144,0.31,,,6.144,0.29,,,6.144,0.02,,,,,6.144,0.0,6.144,-0.01
6.146,0.31,,,6.146,0.29,,,6.146,0.02,,,,,6.146,-0.01,6.146,-0.01
6.148,0.3,,,6.148,0.29,,,6.148,-0.01,,,,,6.148,-0.01,6.148,-0.01
6.15,0.3,,,6.15,0.29,,,6.15,0.03,,,,,6.15,-0.02,6.15,0.0
6.152,0.3,,,6.152,0.29,,,6.152,0.0,,,,,6.152,-0.01,6.152,0.0
6.154,0.3,,,6.154,0.29,,,6.154,0.02,,,,,6.154,0.0,6.154,-0.01
6.156,0.3,,,6.156,0.3,,,6.156,0.01,,,,,6.156,0.0,6.156,-0.01
6.158,0.3,,,6.158,0.29,,,6.158,0.0,,,,,6.158,0.0,6.158,0.0
6.16,0.3,,,6.16,0.29,,,6.16,0.02,,,,,6.16,0.0,6.16,-0.02
6.162,0.3,,,6.162,0.29,,,6.162,-0.02,,,,,6.162,0.0,6.162,-0.01
6.164,0.3,,,6.164,0.29,,,6.164,0.01,,,,,6.164,0.0,6.164,-0.02
6.166,0.3,,,6.166,0.3,,,6.166,0.02,,,,,6.166,-0.01,6.166,-0.01
6.168,0.29,,,6.168,0.3,,,6.168,0.02,,,,,6.168,0.0,6.168,-0.01
6.17,0.29,,,6.17,0.29,,,6.17,0.02,,,,,6.17,0.0,6.17,0.0
6.172,0.29,,,6.172,0.29,,,6.172,0.0,,,,,6.172,0.0,6.172,-0.01
6.174,0.3,,,6.174,0.29,,,6.174,0.02,,,,,6.174,-0.01,6.174,-0.01
6.176,0.3,,,6.176,0.29,,,6.176,0.01,,,,,6.176,-0.01,6.176,-0.02
6.178,0.29,,,6.178,0.29,,,6.178,0.02,,,,,6.178,0.0,6.178,-0.01
6.18,0.29,,,6.18,0.29,,,6.18,0.02,,,,,6.18,0.0,6.18,0.0
6.182,0.29,,,6.182,0.28,,,6.182,0.01,,,,,6.182,0.0,6.182,-0.01
6.184,0.3,,,6.184,0.28,,,6.184,0.01,,,,,6.184,0.0,6.184,0.0
6.186,0.3,,,6.186,0.29,,,6.186,0.01,,,,,6.186,0.0,6.186,-0.02
6.188,0.29,,,6.188,0.29,,,6.188,0.0,,,,,6.188,0.0,6.188,0.0
6.19,0.29,,,6.19,0.3,,,6.19,0.02,,,,,6.19,0.0,6.19,-0.01
6.192,0.29,,,6.192,0.29,,,6.192,0.02,,,,,6.192,0.01,6.192,0.0
6.194,0.3,,,6.194,0.3,,,6.194,0.0,,,,,6.194,0.0,6.194,0.0
6.196,0.29,,,6.196,0.29,,,6.196,0.04,,,,,6.196,0.01,6.196,0.0
6.198,0.3,,,6.198,0.29,,,6.198,0.0,,,,,6.198,0.01,6.198,0.0
6.2,0.3,,,6.2,0.29,,,6.2,0.01,,,,,6.2,0.01,6.2,0.0
6.202,0.3,,,6.202,0.3,,,6.202,0.03,,,,,6.202,0.01,6.202,0.01
6.204,0.3,,,6.204,0.3,,,6.204,-0.01,,,,,6.204,0.01,6.204,0.01
6.206,0.31,,,6.206,0.3,,,6.206,0.03,,,,,6.206,0.01,6.206,0.0
6.208,0.3,,,6.208,0.29,,,6.208,0.0,,,,,6.208,0.01,6.208,0.0
6.21,0.31,,,6.21,0.29,,,6.21,0.0,,,,,6.21,0.01,6.21,-0.01
6.212,0.31,,,6.212,0.29,,,6.212,0.02,,,,,6.212,0.01,6.212,-0.01
6.214,0.31,,,6.214,0.29,,,6.214,0.0,,,,,6.214,0.02,6.214,0.0
6.216,0.31,,,6.216,0.29,,,6.216,0.02,,,,,6.216,0.01,6.216,0.0
6.218,0.31,,,6.218,0.29,,,6.218,0.02,,,,,6.218,0.01,6.218,0.0
6.22,0.31,,,6.22,0.29,,,6.22,0.02,,,,,6.22,0.01,6.22,0.01
6.222,0.31,,,6.222,0.29,,,6.222,0.04,,,,,6.222,0.01,6.222,-0.01
6.224,0.32,,,6.224,0.29,,,6.224,0.0,,,,,6.224,0.01,6.224,0.0
6.226,0.32,,,6.226,0.29,,,6.226,0.02,,,,,6.226,0.01,6.226,0.0
6.228,0.32,,,6.228,0.28,,,6.228,0.03,,,,,6.228,0.01,6.228,0.0
6.23,0.32,,,6.23,0.27,,,6.23,0.01,,,,,6.23,0.0,6.23,-0.02
6.232,0.32,,,6.232,0.29,,,6.232,0.03,,,,,6.232,0.01,6.232,-0.01
6.234,0.31,,,6.234,0.29,,,6.234,0.01,,,,,6.234,0.02,6.234,-0.01
6.236,0.31,,,6.236,0.29,,,6.236,0.0,,,,,6.236,0.01,6.236,-0.01
6.238,0.31,,,6.238,0.29,,,6.238,0.02,,,,,6.238,0.0,6.238,0.0
6.24,0.31,,,6.24,0.29,,,6.24,0.0,,,,,6.24,0.01,6.24,0.0
6.242,0.31,,,6.242,0.3,,,6.242,0.03,,,,,6.242,0.0,6.242,-0.01
6.244,0.32,,,6.244,0.29,,,6.244,0.03,,,,,6.244,0.01,6.244,0.0
6.246,0.31,,,6.246,0.29,,,6.246,0.01,,,,,6.246,0.01,6.246,0.0
6.248,0.32,,,6.248,0.29,,,6.248,0.01,,,,,6.248,0.0,6.248,-0.01
6.25,0.31,,,6.25,0.29,,,6.25,0.01,,,,,6.25,0.0,6.25,0.0
6.252,0.3,,,6.252,0.29,,,6.252,0.03,,,,,6.252,0.01,6.252,0.01
6.254,0.31,,,6.254,0.29,,,6.254,0.02,,,,,6.254,0.0,6.254,-0.01
6.256,0.32,,,6.256,0.29,,,6.256,0.0,,,,,6.256,0.01,6.256,0.0
6.258,0.31,,,6.258,0.29,,,6.258,0.01,,,,,6.258,0.0,6.258,0.0
6.26,0.31,,,6.26,0.29,,,6.26,0.0,,,,,6.26,0.01,6.26,0.0
6.262,0.31,,,6.262,0.29,,,6.262,0.01,,,,,6.262,0.0,6.262,-0.01
6.264,0.31,,,6.264,0.29,,,6.264,0.03,,,,,6.264,0.01,6.264,0.0
6.266,0.31,,,6.266,0.3,,,6.266,0.01,,,,,6.266,0.01,6.266,0.0
6.268,0.32,,,6.268,0.3,,,6.268,0.02,,,,,6.268,0.01,6.268,-0.01
6.27,0.31,,,6.27,0.3,,,6.27,0.0,,,,,6.27,0.0,6.27,0.0
6.272,0.32,,,6.272,0.3,,,6.272,0.02,,,,,6.272,0.0,6.272,-0.01
6.274,0.32,,,6.274,0.31,,,6.274,0.03,,,,,6.274,0.01,6.274,-0.01
6.276,0.32,,,6.276,0.3,,,6.276,0.01,,,,,6.276,0.0,6.276,0.0
6.278,0.31,,,6.278,0.3,,,6.278,0.03,,,,,6.278,0.0,6.278,-0.01
6.28,0.31,,,6.28,0.29,,,6.28,0.02,,,,,6.28,0.01,6.28,-0.01
6.282,0.3,,,6.282,0.29,,,6.282,0.01,,,,,6.282,0.01,6.282,-0.01
6.284,0.31,,,6.284,0.28,,,6.284,0.01,,,,,6.284,0.0,6.284,0.0
6.286,0.31,,,6.286,0.29,,,6.286,0.01,,,,,6.286,0.01,6.286,0.0
6.288,0.3,,,6.288,0.29,,,6.288,0.01,,,,,6.288,0.0,6.288,-0.01
6.29,0.3,,,6.29,0.29,,,6.29,0.0,,,,,6.29,0.01,6.29,0.0
6.292,0.3,,,6.292,0.3,,,6.292,0.01,,,,,6.292,0.01,6.292,0.0
6.294,0.3,,,6.294,0.29,,,6.294,0.01,,,,,6.294,0.01,6.294,0.0
6.296,0.3,,,6.296,0.29,,,6.296,0.02,,,,,6.296,0.0,6.296,0.0
6.298,0.3,,,6.298,0.29,,,6.298,0.02,,,,,6.298,0.01,6.298,0.0
6.3,0.29,,,6.3,0.28,,,6.3,0.02,,,,,6.3,0.01,6.3,0.0
6.302,0.29,,,6.302,0.28,,,6.302,0.0,,,,,6.302,0.0,6.302,0.0
6.304,0.29,,,6.304,0.29,,,6.304,0.0,,,,,6.304,0.01,6.304,0.0
6.306,0.29,,,6.306,0.29,,,6.306,0.02,,,,,6.306,0.0,6.306,0.01
6.308,,,,6.308,0.3,,,6.308,0.03,,,,,6.308,0.0,6.308,0.01
6.31,,,,6.31,0.29,,,6.31,0.0,,,,,6.31,0.0,6.31,0.0
6.312,,,,6.312,0.29,,,6.312,0.03,,,,,6.312,0.0,6.312,0.0
6.314,,,,6.314,0.29,,,6.314,0.0,,,,,6.314,0.0,6.314,0.0
,,,,6.316,0.29,,,6.316,0.01,,,,,6.316,0.0,6.316,0.0
,,,,6.318,0.29,,,6.318,0.02,,,,,6.318,0.0,6.318,0.0
,,,,6.32,0.29,,,6.32,0.0,,,,,6.32,0.0,6.32,0.0
,,,,6.322,0.29,,,6.322,0.04,,,,,6.322,0.0,6.322,0.0
,,,,6.324,0.3,,,6.324,-0.01,,,,,6.324,0.0,6.324,-0.01
,,,,6.326,0.29,,,6.326,-0.01,,,,,6.326,0.0,6.326,-0.01
,,,,6.328,0.28,,,6.328,0.03,,,,,6.328,0.0,6.328,0.0
,,,,6.33,0.28,,,6.33,0.0,,,,,6.33,0.0,6.33,0.0
,,,,6.332,0.29,,,6.332,0.03,,,,,6.332,0.0,6.332,0.01
,,,,6.334,0.29,,,6.334,0.02,,,,,6.334,0.0,6.334,0.01
,,,,6.336,0.29,,,6.336,0.01,,,,,6.336,0.0,6.336,0.0
,,,,6.338,0.29,,,6.338,0.02,,,,,6.338,0.01,6.338,0.0
,,,,6.34,0.28,,,6.34,0.01,,,,,6.34,0.0,6.34,0.01
,,,,6.342,0.29,,,6.342,0.0,,,,,6.342,0.0,6.342,0.01
,,,,6.344,0.29,,,6.344,0.03,,,,,6.344,0.0,6.344,0.0
,,,,6.346,0.29,,,6.346,0.01,,,,,6.346,0.0,6.346,0.01
,,,,6.348,0.29,,,6.348,0.01,,,,,6.348,0.01,6.348,0.0
,,,,6.35,0.29,,,6.35,0.01,,,,,6.35,0.0,6.35,0.0
,,,,6.352,0.29,,,6.352,0.01,,,,,6.352,0.01,6.352,0.01
,,,,6.354,0.29,,,6.354,0.03,,,,,6.354,-0.01,6.354,0.0
,,,,6.356,0.29,,,6.356,0.01,,,,,6.356,0.0,6.356,-0.01
,,,,6.358,0.29,,,6.358,0.01,,,,,6.358,0.01,6.358,0.0
,,,,6.36,0.29,,,6.36,0.03,,,,,6.36,0.0,6.36,-0.01
,,,,6.362,0.29,,,6.362,0.0,,,,,6.362,-0.01,6.362,0.0
,,,,6.364,0.3,,,6.364,0.01,,,,,6.364,0.01,6.364,0.0
,,,,6.366,0.3,,,6.366,0.02,,,,,6.366,0.01,6.366,0.0
,,,,6.368,0.29,,,6.368,0.0,,,,,6.368,0.01,6.368,0.0
,,,,6.37,0.3,,,6.37,0.01,,,,,6.37,0.01,6.37,0.0
,,,,6.372,0.3,,,6.372,0.01,,,,,6.372,0.01,6.372,0.0
,,,,6.374,0.29,,,6.374,0.01,,,,,6.374,0.01,6.374,-0.01
,,,,6.376,0.29,,,6.376,0.02,,,,,6.376,0.0,6.376,0.0
,,,,6.378,0.29,,,6.378,0.01,,,,,6.378,0.0,6.378,0.0
,,,,6.38,0.29,,,6.38,0.0,,,,,6.38,0.01,6.38,-0.01
,,,,6.382,0.29,,,6.382,0.03,,,,,6.382,0.0,6.382,0.0
,,,,6.384,0.3,,,6.384,0.0,,,,,6.384,0.0,6.384,-0.01
,,,,6.386,0.3,,,6.386,0.02,,,,,6.386,0.01,6.386,0.0
,,,,6.388,0.3,,,6.388,0.02,,,,,6.388,0.0,6.388,0.0
,,,,6.39,0.3,,,6.39,0.0,,,,,6.39,0.0,6.39,-0.01
,,,,6.392,0.3,,,6.392,0.02,,,,,6.392,0.0,6.392,0.0
,,,,6.394,0.3,,,6.394,0.01,,,,,6.394,-0.01,6.394,-0.01
,,,,6.396,0.3,,,6.396,0.01,,,,,6.396,0.0,6.396,0.0
,,,,6.398,0.3,,,6.398,0.03,,,,,6.398,0.0,6.398,0.0
,,,,6.4,0.29,,,6.4,0.01,,,,,6.4,0.0,6.4,0.0
,,,,6.402,0.29,,,6.402,0.02,,,,,6.402,0.0,6.402,0.0
,,,,6.404,0.29,,,6.404,0.01,,,,,6.404,0.0,6.404,0.0
,,,,6.406,0.3,,,6.406,0.0,,,,,6.406,0.0,6.406,0.0
,,,,6.408,0.29,,,6.408,0.03,,,,,6.408,0.0,6.408,0.0
,,,,6.41,0.29,,,6.41,0.0,,,,,6.41,0.0,6.41,0.0
,,,,6.412,0.29,,,6.412,0.02,,,,,6.412,-0.01,6.412,0.0
,,,,6.414,0.29,,,6.414,0.02,,,,,6.414,0.0,6.414,0.0
,,,,6.416,0.29,,,6.416,-0.01,,,,,6.416,0.0,6.416,-0.01
,,,,6.418,0.29,,,6.418,0.03,,,,,6.418,0.0,6.418,0.0
,,,,6.42,0.3,,,6.42,0.01,,,,,6.42,-0.01,6.42,0.0
