Time (s) A3,Force (N) A3
2.3000000000000007,0.3
2.3020000000000005,0.3
2.3040000000000003,0.3
2.306,0.3
2.3080000000000007,0.29
2.3100000000000005,0.29
2.3120000000000003,0.28
2.314,0.29
2.3160000000000007,0.29
2.3180000000000005,0.29
2.3200000000000003,0.29
2.322,0.28
2.3240000000000007,0.29
2.3260000000000005,0.3
2.3280000000000003,0.29
2.33,0.29
2.3320000000000007,0.29
2.3340000000000005,0.28
2.3360000000000003,0.3
2.338,0.29
2.3400000000000007,0.29
2.3420000000000005,0.29
2.3440000000000003,0.29
2.346,0.29
2.3480000000000008,0.3
2.3500000000000005,0.29
2.3520000000000003,0.29
2.354,0.3
2.3560000000000008,0.3
2.3580000000000005,0.29
2.3600000000000003,0.29
2.362,0.28
2.3640000000000008,0.29
2.3660000000000005,0.29
2.3680000000000003,0.29
2.37,0.29
2.3720000000000008,0.29
2.374000000000001,0.29
2.3760000000000003,0.29
2.378,0.29
2.380000000000001,0.29
2.382000000000001,0.29
2.3840000000000003,0.29
2.386,0.29
2.388000000000001,0.28
2.390000000000001,0.28
2.3920000000000003,0.29
2.394,0.29
2.396000000000001,0.29
2.398000000000001,0.29
2.4000000000000004,0.3
2.402,0.29
2.404000000000001,0.3
2.4060000000000006,0.29
2.4080000000000004,0.29
2.41,0.29
2.412000000000001,0.29
2.4140000000000006,0.29
2.4160000000000004,0.29
2.418,0.29
2.420000000000001,0.29
2.4220000000000006,0.29
2.4240000000000004,0.29
2.426,0.29
2.428000000000001,0.29
2.4300000000000006,0.29
2.4320000000000004,0.29
2.434,0.3
2.436000000000001,0.29
2.4380000000000006,0.29
2.4400000000000004,0.3
2.442,0.29
2.444000000000001,0.29
2.4460000000000006,0.3
2.4480000000000004,0.3
2.45,0.3
2.452000000000001,0.29
2.4540000000000006,0.3
2.4560000000000004,0.3
2.458,0.3
2.460000000000001,0.3
2.4620000000000006,0.3
2.4640000000000004,0.3
2.466,0.29
2.468000000000001,0.29
2.4700000000000006,0.29
2.4720000000000004,0.3
2.474,0.3
2.476,0.3
2.4780000000000006,0.3
2.4800000000000004,0.3
2.482,0.3
2.484,0.3
2.4860000000000007,0.3
2.4880000000000004,0.29
2.49,0.3
2.492,0.29
2.4940000000000007,0.29
2.4960000000000004,0.29
2.498,0.29
2.5,0.3
2.5020000000000007,0.29
2.5040000000000004,0.29
2.506,0.3
2.508,0.29
2.5100000000000007,0.3
2.5120000000000005,0.3
2.514,0.3
2.516,0.29
2.5180000000000007,0.3
2.5200000000000005,0.29
2.522,0.3
2.524,0.3
2.5260000000000007,0.3
2.5280000000000005,0.3
2.53,0.29
2.532,0.3
2.5340000000000007,0.3
2.5360000000000005,0.31
2.5380000000000003,0.29
2.54,0.3
2.5420000000000007,0.3
2.5440000000000005,0.29
2.5460000000000003,0.3
2.548,0.3
2.5500000000000007,0.3
2.5520000000000005,0.29
2.5540000000000003,0.3
2.556,0.3
2.5580000000000007,0.29
2.5600000000000005,0.29
2.5620000000000003,0.3
2.564,0.3
2.5660000000000007,0.3
2.5680000000000005,0.29
2.5700000000000003,0.29
2.572,0.3
2.5740000000000007,0.3
2.5760000000000005,0.3
2.5780000000000003,0.3
2.58,0.3
2.5820000000000007,0.3
2.5840000000000005,0.31
2.5860000000000003,0.3
2.588,0.3
2.5900000000000007,0.3
2.5920000000000005,0.3
2.5940000000000003,0.31
2.596,0.3
2.5980000000000008,0.3
2.6000000000000005,0.31
2.6020000000000003,0.3
2.604,0.29
2.6060000000000008,0.3
2.6080000000000005,0.3
2.6100000000000003,0.3
2.612,0.29
2.6140000000000008,0.29
2.6160000000000005,0.29
2.6180000000000003,0.29
2.62,0.29
2.6220000000000008,0.29
2.624000000000001,0.29
2.6260000000000003,0.29
2.628,0.29
2.630000000000001,0.28
2.632000000000001,0.29
2.6340000000000003,0.29
2.636,0.29
2.638000000000001,0.29
2.640000000000001,0.29
2.6420000000000003,0.29
2.644,0.29
2.646000000000001,0.29
2.648000000000001,0.3
2.6500000000000004,0.29
2.652,0.3
2.654000000000001,0.29
2.6560000000000006,0.29
2.6580000000000004,0.29
2.66,0.3
2.662000000000001,0.3
2.6640000000000006,0.3
2.6660000000000004,0.29
2.668,0.29
2.670000000000001,0.29
2.6720000000000006,0.29
2.6740000000000004,0.29
2.676,0.28
2.678000000000001,0.28
2.6800000000000006,0.29
2.6820000000000004,0.29
2.684,0.29
2.686000000000001,0.29
2.6880000000000006,0.29
2.6900000000000004,0.29
2.692,0.3
2.694000000000001,0.3
2.6960000000000006,0.29
2.6980000000000004,0.3
2.7,0.3
2.702000000000001,0.29
2.7040000000000006,0.3
2.7060000000000004,0.3
2.708,0.3
2.710000000000001,0.29
2.7120000000000006,0.29
2.7140000000000004,0.3
2.716,0.29
2.718000000000001,0.3
2.7200000000000006,0.29
2.7220000000000004,0.29
2.724,0.29
2.726,0.29
2.7280000000000006,0.29
2.7300000000000004,0.3
2.732,0.3
2.734,0.3
2.7360000000000007,0.29
2.7380000000000004,0.29
2.74,0.29
2.742,0.3
2.7440000000000007,0.3
2.7460000000000004,0.3
2.748,0.29
2.75,0.29
2.7520000000000007,0.29
2.7540000000000004,0.3
2.756,0.29
2.758,0.3
2.7600000000000007,0.3
2.7620000000000005,0.3
2.764,0.3
2.766,0.29
2.7680000000000007,0.3
2.7700000000000005,0.3
2.772,0.3
2.774,0.3
2.7760000000000007,0.3
2.7780000000000005,0.3
2.78,0.29
2.782,0.28
2.7840000000000007,0.29
2.7860000000000005,0.29
2.7880000000000003,0.29
2.79,0.29
2.7920000000000007,0.3
2.7940000000000005,0.3
2.7960000000000003,0.29
2.798,0.29
2.8000000000000007,0.29
2.8020000000000005,0.3
2.8040000000000003,0.29
2.806,0.29
2.8080000000000007,0.29
2.8100000000000005,0.29
2.8120000000000003,0.3
2.814,0.29
2.8160000000000007,0.3
2.8180000000000005,0.3
2.8200000000000003,0.29
2.822,0.3
2.8240000000000007,0.3
2.8260000000000005,0.29
2.8280000000000003,0.3
2.83,0.3
2.8320000000000007,0.29
2.8340000000000005,0.3
2.8360000000000003,0.29
2.838,0.29
2.8400000000000007,0.29
2.8420000000000005,0.29
2.8440000000000003,0.29
2.846,0.3
2.8480000000000008,
2.8500000000000005,
2.8520000000000003,
2.854,
